"ImageFile","Points:0","Points:1","Points:2"
13,396.85,297.45,73.018
13,311,299,73.5
13,311.84,298.65,73.476
13,315.81,298.46,73.188
13,352.06,298.88,73.357
13,394.92,298.67,72.928
13,395.82,297.9,73.168
13,345.22,300.28,71.881
13,346.03,300.16,71.878
13,370.08,300.36,73.031
13,373.97,300.14,72.801
13,390.84,299.67,73.378
13,391.83,299.37,73.227
13,392.82,298.8,73.539
13,343,301.16,72.328
13,343.92,301.21,72.027
13,345.03,301.06,71.956
13,346.94,300.97,71.998
13,348.81,300.8,72.365
13,366.08,301.37,72.845
13,367.03,301.17,73.002
13,369.17,300.99,73.054
13,374.99,301.03,73.189
13,381,301.02,73.044
13,383,301.01,73.075
13,384,301,73.5
13,385,301,73.5
13,386,301,73.5
13,387,301,73.5
13,388,301,73.5
13,388.86,300.41,73.321
13,389.81,300.27,73.024
13,341.15,301.95,72.566
13,341.88,302.17,72.657
13,343.01,302.09,72.189
13,366.04,302.3,73.204
13,370.03,302.02,73.445
13,379,302,73.5
13,380,302,73.5
13,381,302,73.5
13,381.99,301.46,73.781
13,383,301.43,73.609
13,384,302,73.5
13,385,302,73.5
13,386,302,73.5
13,387,302,73.5
13,338.22,303.24,71.871
13,340.04,303.04,72.07
13,341.04,302.77,72.599
13,343.11,303.16,72.103
13,345.79,302.79,72.127
13,365.15,302.98,73.131
13,370,303,73.5
13,371,303,73.5
13,372,303,73.5
13,373,303,73.5
13,374,303,73.5
13,375,303,73.5
13,376,303,73.5
13,377,303,73.5
13,378,303,73.5
13,379,303,73.5
13,380,303,73.5
13,386,303,73.5
13,338,304.02,71.835
13,341.1,303.89,72.122
13,343.67,303.95,72.282
13,344.67,303.89,72.472
13,345.78,303.71,72.607
13,360.02,304.36,73.081
13,361.02,304.15,73.093
13,362,304,73.5
13,363,304,73.5
13,364,304,73.5
13,365,304,73.5
13,366,304,73.5
13,367,304,73.5
13,368,304,73.5
13,369,304,73.5
13,370,304,73.5
13,371,304,73.5
13,372,304,73.5
13,373,304,73.5
13,374,304,73.5
13,375,304,73.5
13,376,304,73.5
13,377,304,73.5
13,343.79,304.69,73.361
13,345.78,304.19,73.719
13,356.04,305.34,73.048
13,357.02,305.15,73.093
13,358,305,73.5
13,359,305,73.5
13,360,305,73.5
13,361,305,73.5
13,362,305,73.5
13,363,305,73.5
13,364,305,73.5
13,365,305,73.5
13,366,305,73.5
13,367,305,73.5
13,368,305,73.5
13,369,305,73.5
13,340.83,306.07,72.218
13,355.13,305.96,73.129
13,356,306,73.5
13,357,306,73.5
13,358,306,73.5
13,359,306,73.5
13,360,306,73.5
13,340.83,306.68,73.345
13,341.75,306.25,73.697
13,352.02,307.27,73.077
13,353.97,306.88,73.47
13,354.83,306.7,73.749
13,356,307,73.5
13,339.92,307.9,73.428
13,352.82,307.72,73.949
13,353.82,307.31,73.763
13,339.41,309.78,73.789
13,339.54,310.77,74.067
13,340.14,310.95,73.532
13,340.28,311.7,73.953
13,341.04,311.97,73.462
13,342.02,312,73.083
13,341,313,73.5
13,342,313,73.5
13,343,313,73.5
13,344.03,312.97,73.141
13,346.75,312.67,73.872
13,342,314,73.5
13,343,314,73.5
13,344,314,73.5
13,345,313.42,73.829
13,345.82,313.24,73.709
13,345.12,149.47,74.81
13,345.86,149.37,75.205
13,346.77,149.27,75.011
13,348.64,149.63,74.982
13,342.12,150.59,74.53
13,342.83,150.41,74.974
13,349.46,150.31,75.451
13,341.28,151.34,74.582
13,349.27,151.15,74.467
13,349.94,151.2,75.295
13,340.54,152.19,74.554
13,350.94,152.28,75.375
13,340.01,155.12,74.779
13,300,156,75
13,301,156,75
13,301.61,156.39,75
13,340.31,156.14,74.795
13,299,157,75
13,300,157,75
13,301,157,75
13,302,157,75
13,360.16,157.4,75.198
13,299.57,158.1,75.334
13,300.06,158,75.034
13,301.83,157.81,75.028
13,302.92,158.03,75.419
13,299.6,159.01,75.345
13,302,158.71,74.866
13,304.14,158.88,74.912
13,362.09,158.96,74.598
13,365.26,159.23,75.435
13,299.94,160,75.332
13,363.06,159.83,74.308
13,366.05,159.97,74.861
13,368.1,160.25,75.111
13,369.87,160.39,74.958
13,372.96,160.51,75.06
13,373.84,160.63,75.275
13,300.84,160.81,74.947
13,301.87,160.89,74.474
13,306.05,160.85,74.836
13,367.03,160.62,74.463
13,368.98,160.72,74.422
13,374.74,161.03,75.032
13,381.92,162.34,74.956
13,384.99,163.06,74.901
13,299.02,164.26,75.191
13,299.92,163.74,74.777
13,352.02,163.64,75.367
13,298.39,165.03,75.438
13,353.12,164.06,74.965
13,354.18,164.61,75.261
13,389,165.03,74.819
13,391.19,165.17,74.526
13,309.53,165.84,75.101
13,318.05,166.13,74.231
13,319,166,75
13,396.98,166.09,73.47
13,298.85,166.96,74.868
13,310.22,166.9,74.713
13,319,167,75
13,358.15,166.04,74.965
13,359.18,166.46,75.23
13,394.11,166.89,74.634
13,396.17,167.18,74.484
13,298.81,168.24,74.931
13,310.71,167.83,75.169
13,318.67,167.85,74.862
13,361.97,167.01,75
13,363.96,167.49,75.045
13,396.96,168.01,74.481
13,312.04,168.96,73.908
13,318.89,169.03,75.003
13,367.22,167.86,74.936
13,368.04,168.46,74.785
13,397.71,168.93,74.124
13,398.82,169.05,73.519
13,399.92,168.99,73.283
13,319.4,170.17,75.201
13,321.89,170.14,75.073
13,370.73,168.6,74.725
13,371.84,168.54,74.993
13,375.07,168.73,74.783
13,376.09,168.62,75.101
13,376.98,168.73,74.922
13,378.81,169.01,74.497
13,379.72,168.89,74.582
13,393.69,168.89,74.499
13,396.68,168.92,74.388
13,314.08,171.87,74.778
13,319.51,172.03,74.973
13,314.72,172.98,74.99
13,319.8,173.15,74.912
13,320.36,174.19,75.263
13,326.27,173.76,74.895
13,299.26,174.73,75.048
13,321.49,176.26,75.082
13,329.27,175.96,74.991
13,329.9,175.82,73.89
13,300.35,176.75,74.982
13,333.94,179.09,74.626
13,314.9,180.01,75.489
13,303.35,180.71,75.277
13,324.98,181.31,75.143
13,325.83,181.7,74.725
13,326.85,182.35,75.008
13,337.06,181.73,74.99
13,307.03,182.9,74.92
13,312.98,182.63,75.211
13,327.79,182.71,74.688
13,307.14,183.52,75.575
13,311,183.56,75.141
13,317.85,184.16,74.247
13,315.83,185.16,73.91
13,316.86,184.99,74.52
13,318.83,184.9,74.935
13,319.91,185.35,74.961
13,339.59,184.96,75.027
13,320.32,186.21,74.784
13,309.87,187.41,74.698
13,310.14,187.42,75.001
13,310.81,187.3,75.006
13,320.92,187.2,75.164
13,337.95,186.96,74.73
13,338.86,186.91,75.657
13,310.14,188.11,75.134
13,320.93,188.28,74.9
13,321.55,188.04,75.356
13,337,188,75
13,338,188,75
13,158,189,75
13,159,189,75
13,311.04,189.02,74.636
13,320.11,189.08,74.707
13,321.7,188.88,75.568
13,333.39,187.84,75.111
13,334.05,188.29,74.808
13,334.77,188.33,74.732
13,335.91,188.36,74.777
13,337,189,75
13,154,190,75
13,155,190,75
13,156,190,75
13,157,190,75
13,158,190,75
13,159,190,75
13,160,190,75
13,310.51,189.85,75.558
13,320.97,189.72,75.414
13,154,191,75
13,155,191,75
13,161.89,191.12,74.818
13,311.18,190.51,75.605
13,312.84,190.67,75.038
13,154.98,194.31,74.99
13,163.34,194.03,74.963
13,155.87,195.3,75.153
13,163.84,195.03,73.776
13,162.95,195.08,75.006
13,156.99,195.61,74.955
13,158.84,195.71,74.682
13,159.99,196.09,74.958
13,161.12,196.16,74.025
13,349,205,75
13,348,206,75
13,349,206,75
13,350,206,75
13,348,207,75
13,349,207,75
13,350,207,75
13,347,208,75
13,348,208,75
13,349,208,75
13,350,208,75
13,347,209,75
13,348,209,75
13,349,209,75
13,350,209,75
13,351,209,75
13,376,209,75
13,377,209,75
13,348,210,75
13,349,210,75
13,350,210,75
13,351,210,75
13,368,210,75
13,369.17,210.5,75.334
13,370.3,210.21,75.621
13,375.06,210.03,75.262
13,376.14,210.16,74.992
13,377,210,75
13,378,210,75
13,379,210,75
13,380,210,75
13,347,211,75
13,348,211,75
13,349,211,75
13,350,211,75
13,351,211,75
13,352,211,75
13,365,211,75
13,366,211,75
13,367,211,75
13,368,211,75
13,371.03,211.02,75.308
13,372.02,210.96,75.449
13,373,210.74,75.447
13,377,211,75
13,378,211,75
13,379,211,75
13,380,211,75
13,381,211,75
13,382,211,75
13,345,212,75
13,346,212,75
13,347,212,75
13,348,212,75
13,349,212,75
13,350,212,75
13,351,212,75
13,352,212,75
13,353,212,75
13,363,212,75
13,364,212,75
13,365,212,75
13,366,212,75
13,367,212,75
13,368,212,75
13,372.02,211.98,75.052
13,373.13,211.85,74.902
13,378,212,75
13,379,212,75
13,380,212,75
13,381,212,75
13,382,212,75
13,383,212,75
13,343,213,75
13,344,213,75
13,345,213,75
13,346,213,75
13,347,213,75
13,348,213,75
13,349,213,75
13,350,213,75
13,351,213,75
13,352.97,213.16,75.286
13,361,213,75
13,362,213,75
13,363,213,75
13,364,213,75
13,365,213,75
13,366,213,75
13,373.89,212.82,74.591
13,379,213,75
13,380,213,75
13,381,213,75
13,382,213,75
13,383,213,75
13,384,213,75
13,342.78,213.61,75
13,343,214,75
13,344,214,75
13,345,214,75
13,346,214,75
13,347,214,75
13,348,214,75
13,349,214,75
13,350,214,75
13,351,214,75
13,352,214,75
13,353.96,214.29,75.38
13,360,214,75
13,361,214,75
13,362,214,75
13,363,214,75
13,364,214,75
13,365,214,75
13,374.1,213.87,74.649
13,380,214,75
13,381,214,75
13,382,214,75
13,383,214,75
13,384,214,75
13,385,214,75
13,344,215,75
13,345,215,75
13,346,215,75
13,347,215,75
13,348,215,75
13,349,215,75
13,350,215,75
13,351,215,75
13,353,215,75
13,353.97,215.01,75.042
13,354.99,215.06,75.311
13,356.23,215.15,74.828
13,359.24,214.78,74.916
13,359.89,215.2,74.688
13,382,215,75
13,383,215,75
13,384,215,75
13,385,215,75
13,345,216,75
13,346,216,75
13,347,216,75
13,348,216,75
13,349,216,75
13,350,216,75
13,351,216,75
13,354.91,215.89,74.732
13,367.82,215.85,74.933
13,369.96,216.01,74.85
13,383,216,75
13,384,216,75
13,385,216,75
13,386,216,75
13,346,217,75
13,347,217,75
13,348,217,75
13,349,217,75
13,350,217,75
13,353.99,216.69,74.78
13,367.96,217,74.726
13,370.89,217.1,74.856
13,373.81,216.8,74.888
13,374.87,216.9,74.498
13,386,217,75
13,347,218,75
13,348,218,75
13,349,218,75
13,350,218,75
13,365.82,217.79,74.905
13,369,218.03,74.508
13,371.12,218.15,74.885
13,384.82,217.81,74.455
13,348,219,75
13,349,219,75
13,350,219,75
13,360.18,219.18,74.486
13,369.9,219.07,74.561
13,370.85,218.84,74.818
13,383.68,217.95,74.702
13,349,220,75
13,350,220,75
13,351,220,75
13,362.97,219.73,74.722
13,370.18,220.12,74.295
13,371,219.77,74.524
13,145.86,221.38,74.849
13,146.9,221.42,74.98
13,148.01,221.38,74.616
13,349,221,75
13,350,221,75
13,351,221,75
13,352,221,75
13,353,221,75
13,138.18,222.52,74.891
13,142.01,222.04,75.093
13,150.01,222.08,74.913
13,152.18,222.22,74.421
13,349,222,75
13,350,222,75
13,351,222,75
13,352,222,75
13,353,222,75
13,137.27,222.97,75.075
13,153.02,223.03,74.375
13,154.01,223.01,73.551
13,349.16,223.16,74.709
13,350,223,75
13,351,223,75
13,352,223,75
13,353,223,75
13,134,224,75
13,153.01,224,74.581
13,353,224,75
13,377.83,223.83,74.59
13,134.98,224.72,75.072
13,348.96,225.23,74.543
13,135.98,225.29,74.938
13,152.95,226.01,74.66
13,153.83,227.12,73.756
13,348.49,227.16,74.911
13,375.09,226.86,74.659
13,348.04,228.21,75.295
13,347.27,228.9,75.519
13,375.01,229.03,74.55
13,149.83,228.65,74.89
13,347.48,230,75.49
13,348,229.91,74.758
13,347.5,231.16,74.884
13,374.9,230.96,74.553
13,347.01,232.33,74.733
13,374.61,231.9,74.591
13,346.48,233.08,74.778
13,373.98,232.8,74.649
13,346.27,233.95,74.987
13,373.63,234.96,74.552
13,345.88,236.88,74.847
13,371.83,236.86,74.416
13,346.38,237.76,75.077
13,357.82,237.87,74.429
13,358.69,236.98,74.705
13,359.85,237.07,74.583
13,360.94,237.73,74.349
13,361.73,236.94,74.757
13,366.81,237.16,74.484
13,370.69,236.99,74.502
13,347.18,238.95,74.63
13,354.83,238.87,74.447
13,355.68,237.97,74.705
13,347.85,239.85,74.439
13,352.82,239.87,74.429
13,353.69,238.96,74.693
13,348.86,240.06,74.559
13,349.94,240.73,74.34
13,350.69,239.96,74.686
13,154.89,257.26,74.933
13,155.98,257.26,74.501
13,156.65,257.22,74.266
13,156.95,257.94,74.545
13,157.67,258.85,74.443
13,148.15,261,75.235
13,156.8,260.86,75.006
13,147.6,261.92,75.513
13,148.33,261.92,74.787
13,155.92,261.91,74.96
13,147.53,262.47,75.783
13,148.14,262.58,75.513
13,149.06,262.62,75.214
13,312.3,268.48,75.493
13,316.17,268.33,75.614
13,316.06,269.07,75.07
13,313.88,270.11,74.66
13,317.99,270.04,74.951
13,318.62,270.04,75.336
13,309.35,271.02,75.458
13,309,272,75
13,310,272,75
13,334,272,75
13,310,273.09,74.516
13,320.15,272.99,75.459
13,333,273,75
13,334,273,75
13,335.11,272.81,75.271
13,336.1,272.97,75.018
13,320.17,274.04,74.969
13,332,274,75
13,333,274,75
13,337.8,274.13,74.943
13,306.23,275.76,75.324
13,307.13,275.52,75.59
13,308.19,275.38,75.501
13,312.88,274.13,75.014
13,313.99,275.01,75.072
13,320.76,275.17,74.47
13,331.38,275.31,74.996
13,338.31,275.11,74.863
13,306.23,276.31,74.975
13,308.16,276.06,74.883
13,309.06,275.6,74.756
13,310.17,275.78,75.157
13,314,276,74.074
13,330.3,275.91,75.092
13,303,277,75
13,304.1,277.22,75.312
13,306.03,277.1,74.606
13,307.01,277.06,74.535
13,309.03,277.02,74.554
13,314.96,276.98,74.605
13,320.92,277.16,73.9
13,338.52,277.08,74.95
13,302,278,75
13,303,278,75
13,304.02,277.8,74.678
13,314.72,277.9,74.138
13,326.74,277.89,74.986
13,338.44,277.82,75.262
13,301,279,75
13,302,279,75
13,311.82,278.85,74.436
13,315.86,277.96,74.568
13,318.17,279.1,73.962
13,319.31,279.05,73.752
13,325.68,278.73,74.974
13,337.76,278.82,74.97
13,301.45,279.97,75.348
13,301.95,279.95,74.625
13,311.98,280.01,74.415
13,313.99,279.66,75.061
13,319.06,280.03,73.578
13,337.47,279.78,75.37
13,301.2,281.1,75.055
13,313,280.97,74.826
13,313.93,280.6,75.129
13,318.03,281.01,73.454
13,322.79,280.78,73.897
13,300,282,75
13,313.88,281.67,75.429
13,318.95,281.95,73.54
13,319.78,281.81,73.581
13,320.66,281.92,73.79
13,321.77,281.74,74.079
13,322.63,281.55,75.07
13,335.89,281.43,74.681
13,299,283,75
13,300,283,75
13,320.79,282.7,74.942
13,321.75,282.26,75.212
13,335.01,281.91,75.075
13,298,284,75
13,299,284,75
13,300,284,75
13,313.86,283.82,75.593
13,319.77,283.87,75.246
13,298,285,75
13,299,285,75
13,299.88,284.89,74.539
13,312.9,285,75.012
13,313.62,284.79,75.356
13,317.85,284.84,73.766
13,318.95,285.07,75.059
13,298,286,75
13,299,286,75
13,313.58,285.8,75.563
13,298,287,75
13,299,287,75
13,312.9,286.72,75.277
13,299.14,287.7,74.804
13,312.78,287.81,75.578
13,328.98,288.96,73.865
13,326.03,290.15,75.059
13,314.96,291.96,75
13,323.97,292.98,73.899
13,320.98,294.95,74.627
13,361,295,75
13,362,295,75
13,363,295,75
13,364.07,295.52,74.71
13,375.01,295.28,74.6
13,380,295.27,74.577
13,383.17,295.44,74.425
13,386.05,295.63,74.598
13,360,296,75
13,361,296,75
13,362,296,75
13,363,296,75
13,386.92,296.14,74.596
13,391.05,296.2,74.287
13,303.04,296.9,74.769
13,303.97,296.91,74.701
13,304.98,296.67,74.848
13,312.23,296.96,74.681
13,318.74,296.8,74.513
13,357.16,297.33,75.145
13,359.4,297.02,74.94
13,360.18,296.97,74.508
13,392.09,296.88,74.517
13,394.13,297.17,74.332
13,395.01,297.01,73.674
13,303.14,297.72,75.563
13,303.84,297.68,75.105
13,304.8,297.73,75.574
13,317.7,297.46,74.564
13,353.89,298.24,75.149
13,394.7,297.95,74.045
13,303.98,298.15,75.449
13,312.09,298.78,74.257
13,315.81,298.44,74.427
13,316.72,297.75,74.78
13,391.78,298.77,74.398
13,392.7,297.93,74.603
13,312.95,299.24,74.536
13,313.67,299.19,74.522
13,387.95,300.17,73.946
13,387.83,299.07,74.77
13,388.92,299.68,74.436
13,390.66,298.93,74.553
13,384.8,300.04,74.895
13,347.81,301.99,75
13,378.13,302.32,74.85
13,379.17,301.72,75.215
13,379.99,301.57,74.99
13,380.95,301.42,74.954
13,344.15,303.38,75.511
13,368.91,303.12,74.827
13,370.85,302.44,74.815
13,377.01,302.55,74.98
13,343.99,304.2,74.613
13,361.13,304.26,74.841
13,362.17,303.75,75.215
13,339.38,305.59,75.492
13,341.19,305.28,75.232
13,357.14,305.36,74.828
13,358.14,304.78,75.164
13,338.75,306.3,75.498
13,339.25,306.21,75.069
13,340.88,306.04,74.663
13,341.96,305.65,74.619
13,356.22,305.73,75.208
13,339.87,306.84,74.613
13,354.11,307.19,74.934
13,339.1,307.73,74.791
13,353.18,307.66,75.288
13,338.73,309.12,75.001
13,340.75,311.87,75.088
13,341.89,312.4,75.183
13,343.9,312.99,75.162
13,345,313.16,75.036
13,349.78,151.07,76.476
13,340.83,152.93,76.649
13,351.7,152.86,76.483
13,352.72,153.46,76.495
13,340.46,154.01,76.517
13,353.87,154.32,76.614
13,355,155.09,76.454
13,340.23,155.93,76.435
13,303.99,157.34,76.84
13,305.14,157.59,77.073
13,340.9,156.76,76.645
13,359.01,156.98,76.35
13,299.89,157.84,76.408
13,300.97,157.42,76.412
13,301.97,157.5,76.47
13,304.17,158.19,76.055
13,361.78,157.89,76.444
13,362.94,158.12,76.378
13,364.02,158.03,76.874
13,299.55,158.99,76.155
13,343.83,158.28,76.23
13,366.87,158.97,76.735
13,307.36,160.03,76.901
13,369,159.9,76.495
13,306.95,160.99,76.056
13,307.7,160.99,76.913
13,370.14,160.41,76.261
13,373.11,160.67,76.633
13,307.91,162.11,76.135
13,309,162,76.5
13,349,161.89,76.438
13,375.24,161.54,76.4
13,378.27,162.13,76.43
13,308.2,163.12,75.953
13,309,163,76.5
13,310,163,76.5
13,350.12,162.45,76.652
13,381.09,163.07,76.351
13,310,164,76.5
13,351.19,162.9,76.348
13,352.03,163.51,76.286
13,383.12,163.89,76.113
13,386.18,164.13,75.929
13,297.76,165.24,76.533
13,309.9,165.13,76.145
13,310.56,165.19,76.977
13,355,164.56,76.408
13,386.97,164.76,75.94
13,387.83,165.15,75.68
13,310.97,166.19,76.813
13,388.15,166.15,75.231
13,386.91,165.89,75.914
13,318.78,167.26,76.111
13,319,167,76.5
13,359.02,165.8,76.265
13,360.81,166.63,75.938
13,384.7,165.98,76.238
13,386.26,167,75.358
13,387.3,167.02,75.197
13,393.03,166.99,74.866
13,311.28,168.12,75.958
13,319,168,76.5
13,364.83,166.8,76.423
13,392.94,167.98,74.878
13,395.98,168.01,74.755
13,298.61,169.13,76.202
13,319.35,169.17,76.153
13,320,169.07,76.028
13,372.72,167.92,76.03
13,314.37,170.03,76.834
13,319.42,170.04,76.041
13,321.08,170.07,76.084
13,314.03,170.96,76.038
13,315,171,76.5
13,315,172,76.5
13,316,172,76.5
13,319.48,172.01,76.058
13,316,173,76.5
13,319,173,76.5
13,324.69,173.01,76.026
13,315.44,174,76.457
13,319,174,76.5
13,320,174,76.5
13,325.85,174.01,76.139
13,326.84,174.33,75.962
13,320,175,76.5
13,327.71,175.07,76.106
13,320,176,76.5
13,321,176,76.5
13,328.69,176.13,76.405
13,321,177,76.5
13,321.77,177.96,76.699
13,315.53,179.17,76.361
13,331.91,178.74,75.509
13,323.04,180.07,76.426
13,332.18,179.33,76.314
13,333.1,179.77,76.604
13,333.85,179.79,75.472
13,313.91,182.85,76.716
13,327.93,183.14,75.836
13,317.79,185.13,75.111
13,317.97,185.78,76.175
13,318.96,185.58,76.456
13,319.83,185.55,76.663
13,320.74,185.94,76.44
13,339.73,185.87,76.292
13,332,187.12,76.467
13,339.8,186.79,76.851
13,309.4,188.42,77.004
13,310.23,187.89,76.382
13,314.91,187.49,76.739
13,333.08,187.54,76.492
13,334.07,187.63,76.491
13,334.31,187.98,75.384
13,336.28,188.05,75.399
13,338.05,187.47,76.362
13,310,189.19,76.389
13,155.91,190.69,76.304
13,157.02,190.47,76.446
13,159.13,190.59,76.575
13,311.88,191.09,76.672
13,151.1,192.37,77.107
13,152.03,192.02,76.951
13,153.21,191.88,76.498
13,154.05,191.4,76.517
13,154.9,191.25,76.664
13,314.01,192.02,76.745
13,320.15,191.93,76.999
13,320.91,191.46,76.932
13,150.84,193.03,76.951
13,151.29,193.13,76.712
13,153.01,192.97,76.475
13,153.85,192.88,75.993
13,162.86,193.02,75.978
13,151.25,193.57,77.031
13,152.98,193.93,76.582
13,154.05,193.91,76.132
13,162.79,194.11,76.387
13,152.81,194.53,77.031
13,154.96,195.01,76.205
13,163.09,194.93,76.176
13,157.99,196.06,76.11
13,162.67,195.4,76.04
13,158,196.67,77.061
13,159.94,196.52,76.456
13,374,208,76.5
13,374.61,208.39,76.5
13,371,209,76.5
13,372,209,76.5
13,373,209,76.5
13,374,209,76.5
13,375,209,76.5
13,370.19,210.3,76.201
13,371,210,76.5
13,372,210,76.5
13,373,210,76.5
13,375.89,210,75.81
13,369.31,211.11,76.064
13,368.95,212.14,76.097
13,377,212,75.351
13,352.26,213.02,75.614
13,352.99,213.18,75.855
13,367.17,213.14,75.934
13,368.29,213.04,76.203
13,352.99,214.04,75.903
13,352.16,215.16,75.721
13,353.88,215.13,76.193
13,354.85,215.07,76.12
13,356.01,215.32,76.034
13,357.06,215.31,75.987
13,360.16,215,75.904
13,364.33,215,76.03
13,365.33,215.03,76.212
13,351.95,216.13,76.035
13,353.13,215.94,76.204
13,375.1,215.87,76.154
13,351.27,217.03,76.009
13,377.05,217.02,75.091
13,384.82,216.82,74.929
13,351.03,218,75.981
13,350.98,218.99,75.802
13,351.83,219.85,75.893
13,352.87,220.1,76.066
13,353.98,221.01,76.084
13,375.02,221,75.401
13,140.7,222,76.571
13,141.82,222.18,76.502
13,142.72,221.82,76.47
13,145.96,221.72,76.396
13,147.07,222.11,76.44
13,354.97,221.99,76.207
13,377.95,221.95,74.95
13,139.79,222.31,76.777
13,141.97,222.89,76.169
13,141.75,222.89,76.502
13,142.19,222.89,76.502
13,148.1,222.88,76.454
13,150.2,223.17,75.928
13,353.99,222.97,75.214
13,354.84,222.84,75.845
13,377.8,222.8,74.903
13,133.9,224.03,76.768
13,135,224,76.5
13,141.99,223.18,76.502
13,151.02,224.02,75.88
13,356.16,224.15,75.471
13,133.37,224.86,77.039
13,134.2,224.83,76.655
13,135.5,225.15,76.235
13,349.99,225.03,74.916
13,357.82,224.83,76.013
13,136.12,226.03,76.242
13,150.93,226,76.087
13,151.66,226.99,75.3
13,345,227,76.5
13,346,227,76.5
13,347,227,76.5
13,348.86,227.05,75.362
13,350.75,227.02,75.39
13,353.96,227.01,75.08
13,359.04,226.99,75.08
13,365.89,226.12,76.154
13,149.79,227.81,76.102
13,345.39,227.61,76.5
13,346,228,76.5
13,347,228,76.5
13,348,228,76.5
13,351.27,228.03,76.083
13,366.05,228.01,75.146
13,368.15,228.13,75.468
13,368.83,227.85,76.028
13,143.22,228.69,76.392
13,148.72,228.7,75.971
13,347.2,228.99,76.183
13,355.18,229.18,75.841
13,356.01,229.03,75.226
13,363.75,228.98,75.222
13,364.89,229.11,75.326
13,365.95,229,75.142
13,369.11,228.88,75.359
13,373.27,229.03,75.192
13,374.18,229.18,74.944
13,144.03,229.28,76.24
13,144.76,229.36,76.149
13,147.68,229.27,76.008
13,348.07,230,76.257
13,355.05,230.02,76.203
13,368.98,230,75.163
13,372.06,230,75.084
13,348.06,231.03,75.952
13,368.17,231.14,76.025
13,370.99,231.01,75.085
13,347.79,232.08,75.473
13,348.9,232.15,76.29
13,358.98,232.01,75.064
13,361.78,231.82,75.097
13,370.09,232.16,75.946
13,370.96,232.04,75.324
13,370.75,233.04,75.746
13,371.89,233.13,75.145
13,360.88,233.83,75.297
13,362.09,234.12,76.04
13,346.37,235.14,75.889
13,358.2,235.18,75.059
13,360.13,234.85,75.169
13,361.17,234.82,75.773
13,370.2,235.17,75.066
13,372.8,234.84,74.899
13,346.17,236.32,75.963
13,352.88,235.88,76.022
13,361.11,235.85,75.245
13,361.88,235.14,75.919
13,362.77,235.04,76.027
13,364.88,235.09,76.119
13,365.97,235.73,75.873
13,370.96,235.99,74.898
13,345.84,237,75.776
13,350.12,237.12,75.473
13,348.88,236.88,76.021
13,354.18,237.15,75.07
13,346.16,237.01,75.991
13,346.8,237.01,76.01
13,347.29,237.97,75.311
13,349.31,238.01,75.235
13,350,239,74.986
13,349.79,239.82,74.847
13,150.99,257.17,76.491
13,152.87,256.89,76.712
13,154.03,257.25,76.319
13,155.99,258.04,75.274
13,155.96,258.98,76.161
13,147.96,260.06,76.565
13,147.26,261.87,76.857
13,153.94,262.65,76.03
13,152.98,262.69,76.44
13,311.8,268.32,76.596
